"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.57661305620349e-81,2.2243650200621,0.915,0.131,5.10144686595763e-77,"8","FXR1"
1.59596011208615e-81,2.88312324694218,0.592,0.056,5.16404813467715e-77,"8","REV3L"
3.64710528362797e-81,2.90633504012626,0.521,0.044,1.1800938566235e-76,"8","SAMSN1"
4.17851330770193e-81,2.3571457643942,0.648,0.065,1.35204155097311e-76,"8","YARS"
1.31820111946677e-80,2.82534609100601,0.648,0.066,4.26530336225864e-76,"8","HACD1"
1.81273121037519e-80,2.33525680011385,0.662,0.069,5.86545437741101e-76,"8","GATAD1"
1.86399304900829e-80,3.0469329135185,0.563,0.051,6.03132230867611e-76,"8","NANS"
1.97397277087596e-80,2.91982017385168,0.437,0.03,6.38718369472333e-76,"8","IFT81"
2.45123183564311e-80,3.65370768815687,0.366,0.022,7.93145085059042e-76,"8","TCTEX1D2"
2.50512185903678e-80,2.52116096226734,0.718,0.083,8.10582279928531e-76,"8","PABPC4"
5.14541047805649e-80,3.00827475782906,0.69,0.08,1.66490046838474e-75,"8","HPRT1"
5.29964947971966e-80,2.40580353582844,0.746,0.089,1.71480758215289e-75,"8","MORF4L2"
8.00444943719814e-80,2.98560810454386,0.521,0.043,2.5899997043942e-75,"8","NAA80"
1.1957384712476e-79,2.49327962092736,0.887,0.118,3.86905097141587e-75,"8","EBPL"
1.32332718659014e-79,3.00974194319034,0.451,0.033,4.28188977764972e-75,"8","ZNF107"
1.37517458317606e-79,2.67790874797073,0.662,0.071,4.44965239878278e-75,"8","TTC17"
1.69754309931726e-79,2.20854078418564,0.944,0.134,5.49274020646087e-75,"8","EIF3D"
2.30411974444756e-79,1.79855380598185,0.831,0.105,7.45544025710896e-75,"8","CALCOCO2"
2.98294802626651e-79,1.7392077464362,0.789,0.097,9.65192492859056e-75,"8","SEC22B"
4.14889604559058e-79,3.30685339156823,0.324,0.017,1.34245829347174e-74,"8","CNPY4"
5.58131035103357e-79,2.58256217882245,0.789,0.101,1.80594459028393e-74,"8","AKR1A1"
9.81834545541013e-79,2.68539186732915,0.535,0.047,3.17692203900706e-74,"8","ABCC1"
1.21525334405474e-78,2.22445635975109,0.718,0.082,3.93219524535793e-74,"8","HLTF"
1.49067274220044e-78,1.06819349904831,0.606,0.056,4.82336979193798e-74,"8","ASRGL1"
1.66369098073553e-78,2.6489252542354,0.775,0.096,5.38320490636595e-74,"8","LRRC75A"
1.9747113972796e-78,2.92481909824052,0.465,0.036,6.38957366817761e-74,"8","MCTP2"
3.22469917699683e-78,2.23441331961521,0.915,0.136,1.04341591270086e-73,"8","HSP90B1"
6.80436782250877e-78,2.45030761468793,0.577,0.054,2.20168929632916e-73,"8","GANAB"
7.6826940694801e-78,2.3181703380954,0.944,0.14,2.48588932006168e-73,"8","EIF3M"
8.26183018969516e-78,1.97318152083846,0.718,0.084,2.67328039447966e-73,"8","HDLBP"
8.57197666524206e-78,3.52489138372651,0.535,0.048,2.77363448957237e-73,"8","TMEM220"
1.44446720090734e-77,3.5938242802237,0.31,0.016,4.67386252197589e-73,"8","IDE"
1.47942391046325e-77,2.63496507794037,0.592,0.057,4.78697194708594e-73,"8","LAIR1"
1.61532343932118e-77,2.14101059069009,0.592,0.057,5.22670205261153e-73,"8","GMCL1"
1.84282906102534e-77,2.31036550402642,0.845,0.114,5.96284199275968e-73,"8","MIF"
1.86348952681862e-77,2.33702023997677,0.817,0.105,6.02969306192702e-73,"8","HPGD"
1.88156570022562e-77,2.74148459720399,0.577,0.056,6.08818213622004e-73,"8","PCNX4"
2.13309639639707e-77,2.33255778083746,0.704,0.082,6.902060009822e-73,"8","HSD17B4"
2.50960884491318e-77,2.7149494838647,0.549,0.05,8.12034133948559e-73,"8","ACAA2"
2.70572181899214e-77,2.13501453455653,0.944,0.142,8.75490408971288e-73,"8","PNN"
3.39865341130437e-77,2.4612596145434,0.31,0.016,1.09970228429575e-72,"8","NEDD4L"
4.57603841833109e-77,2.12839683935457,0.718,0.086,1.48066875101939e-72,"8","VMP1"
5.16085987073325e-77,2.26380301323996,0.901,0.128,1.66989942837316e-72,"8","PHB2"
5.59515669652657e-77,4.50210804276286,0.268,0.012,1.8104248522951e-72,"8","TPX2"
6.72180495295307e-77,1.65977072210728,0.732,0.085,2.17497442862702e-72,"8","VPS13A"
1.30159658282329e-76,1.61904836996669,0.746,0.087,4.21157606304131e-72,"8","PBRM1"
1.36897388802647e-76,2.48333270062785,0.69,0.078,4.42958880948724e-72,"8","NIPSNAP2"
1.87420808277619e-76,1.99677845582449,0.789,0.104,6.06437509343892e-72,"8","SSR1"
2.62697003927012e-76,3.40596208276235,0.521,0.045,8.50008695606633e-72,"8","ZNF521"
3.41672174886362e-76,2.05059205250969,0.606,0.061,1.1055486562798e-71,"8","MYO1G"
7.06454658047975e-76,2.39342157369922,0.761,0.091,2.28587533704583e-71,"8","MYADM"
7.44828923857408e-76,3.31736229907388,0.451,0.034,2.41004294892542e-71,"8","THG1L"
1.64527224435946e-75,2.16542975442381,0.958,0.159,5.32360740107392e-71,"8","CALR"
2.07770276046286e-75,2.31384607010291,0.775,0.099,6.72282282202968e-71,"8","SSBP4"
2.21816866585363e-75,1.56180725576841,0.732,0.085,7.17732835210259e-71,"8","LGALS8"
2.35445740594426e-75,2.17524166800406,0.972,0.145,7.61831782841384e-71,"8","EIF3L"
2.38562085780327e-75,2.41961835866479,0.676,0.076,7.71915340959404e-71,"8","SLC25A36"
3.33024858537733e-75,3.14590676150337,0.437,0.032,1.07756853477054e-70,"8","ZNF138"
3.73309488082392e-75,2.10645892363063,0.648,0.07,1.20791751058819e-70,"8","FCGRT"
5.13092065431548e-75,4.15870347296162,0.254,0.011,1.66021199611686e-70,"8","AEBP1"
5.98654864702612e-75,2.29838171956829,0.859,0.118,1.93706754571824e-70,"8","ILF2"
7.13500560972782e-75,2.15699974347691,0.915,0.135,2.30867376513963e-70,"8","COX5A"
1.00101329570607e-74,2.16959609969034,0.93,0.141,3.23897872091611e-70,"8","KHDRBS1"
1.55137443668847e-74,1.87775232370259,0.775,0.095,5.0197822647929e-70,"8","LGALS1"
1.67224029746341e-74,1.86220048963047,0.775,0.1,5.41086793050234e-70,"8","ORAI3"
1.81103151591657e-74,2.69749975991909,0.62,0.065,5.85995467605125e-70,"8","DNAJC2"
1.8853399145643e-74,2.6418724369611,0.394,0.027,6.1003943615557e-70,"8","GRK4"
2.02211644164505e-74,1.87884023575766,0.62,0.064,6.54296217023088e-70,"8","CDK2AP2"
3.05932896286653e-74,2.10501636923308,0.563,0.054,9.89907072514722e-70,"8","SURF4"
3.15694128541061e-74,2.39057503636965,0.634,0.069,1.02149149172031e-69,"8","ARFGAP3"
3.30510014171462e-74,2.15065486778753,0.845,0.12,1.0694312528546e-69,"8","EIF3A"
6.08222139951874e-74,2.41862437460529,0.704,0.085,1.96802437824228e-69,"8","CNPY2"
8.01604749332486e-74,2.30044799347574,0.704,0.083,2.59375248741513e-69,"8","THYN1"
1.39579500466848e-73,2.00212730985073,0.648,0.071,4.51637389660579e-69,"8","EMB"
1.4302965655586e-73,2.21108690168394,0.761,0.094,4.62801059717795e-69,"8","MPLKIP"
2.8403354646655e-73,2.79791927699934,0.408,0.029,9.19047346301815e-69,"8","COPG1"
2.89290610331204e-73,1.98963676490051,0.831,0.113,9.36057627848677e-69,"8","TFDP2"
3.87484423115609e-73,2.29704729338794,0.479,0.04,1.25378334787518e-68,"8","PIK3CA"
5.12303271822762e-73,1.50863873238894,0.775,0.098,1.65765969663691e-68,"8","ARMC8"
8.79953754566717e-73,2.07199835684,0.972,0.165,2.84726636365153e-68,"8","SSR2"
9.00360356559542e-73,1.92021647205693,0.873,0.126,2.91329600571971e-68,"8","BANF1"
1.17477407384524e-72,2.21511251645865,0.761,0.098,3.80121647074104e-68,"8","OCIAD2"
1.56250737604356e-72,1.71521373268799,0.859,0.122,5.05580511666416e-68,"8","RNF181"
1.85971493362675e-72,3.19326818514293,0.296,0.015,6.01747961073609e-68,"8","KIF3A"
2.26406899112127e-72,2.12335686255362,0.648,0.072,7.32584803457111e-68,"8","ATP1B3"
2.95604687830028e-72,2.96684270746861,0.366,0.024,9.5648808841162e-68,"8","ATP7A"
3.6887752955748e-72,2.6668126957246,0.676,0.079,1.19357702238914e-67,"8","KDM1A"
4.48390292822442e-72,2.42106199822229,0.62,0.065,1.45085647048558e-67,"8","MINPP1"
5.75500258818458e-72,2.64943961562086,0.549,0.053,1.86214618745888e-67,"8","ACBD3"
8.29003957718188e-72,1.88260733221834,0.887,0.136,2.68240810598874e-67,"8","UQCRQ"
9.28887432039141e-72,2.66020137013438,0.493,0.043,3.00560106384905e-67,"8","PTGER2"
1.06664290202317e-71,1.96271306888649,0.986,0.162,3.45133643807636e-67,"8","RBM3"
1.52288701163264e-71,2.51639545620337,0.648,0.075,4.92760550353974e-67,"8","BAZ2B"
1.72886329617406e-71,2.21386411487106,1,0.177,5.59408296743042e-67,"8","ANXA1"
2.275191897959e-71,2.608385154862,0.577,0.061,7.36183842422594e-67,"8","AKR1B1"
2.9712909526007e-71,1.89518833165023,0.817,0.113,9.61420613533008e-67,"8","GOLGB1"
3.0419531174458e-71,3.89191162249354,0.296,0.016,9.84284770211937e-67,"8","KIF27"
3.49373870441028e-71,2.07762747645798,0.859,0.128,1.13046903258603e-66,"8","TOP2B"
3.50579699828609e-71,3.19298904549245,0.423,0.032,1.13437073473543e-66,"8","TMEM216"
5.40890747286625e-71,2.36995005806433,0.662,0.077,1.75016019099533e-66,"8","LYRM2"
5.47629462185887e-71,2.60690624235795,0.521,0.049,1.77196465079487e-66,"8","COMMD8"
7.27873544757311e-71,1.99284783517305,0.887,0.133,2.35518042877123e-66,"8","SSBP1"
8.31548020530979e-71,2.37450629735251,0.789,0.108,2.69063993003209e-66,"8","EIF2A"
8.9994945156306e-71,2.15592300061007,0.761,0.1,2.91196644042259e-66,"8","HDAC2"
1.02623754519149e-70,1.94647274561091,0.704,0.087,3.32059682497609e-66,"8","SETD2"
1.23763184308974e-70,2.68746711704902,0.408,0.03,4.00460535468546e-66,"8","RNPEP"
1.41663265817201e-70,3.14593569206983,0.423,0.033,4.58379829204718e-66,"8","PRRC1"
1.41896788405035e-70,1.90607423299363,0.845,0.122,4.59135438242173e-66,"8","ENY2"
1.46782980564935e-70,2.35282957349862,0.62,0.069,4.74945690213961e-66,"8","FKBP5"
1.90164757330987e-70,2.05858506823481,0.958,0.159,6.15316105295876e-66,"8","TUBA1A"
1.94752472533491e-70,1.88601711233984,0.972,0.17,6.30160575376617e-66,"8","TMEM258"
2.54934980301157e-70,1.78905443073049,0.958,0.155,8.24893115760455e-66,"8","PDCD4"
4.15600021696274e-70,1.91489061879723,0.437,0.034,1.34475699020264e-65,"8","BOLA3-AS1"
5.42331673367203e-70,2.20267549525233,0.803,0.113,1.75482259551426e-65,"8","SRP72"
6.45883647235886e-70,2.57622448561576,0.718,0.092,2.08988571736116e-65,"8","MARCKSL1"
7.07750409798001e-70,2.64137671330422,0.408,0.03,2.29006800098339e-65,"8","ADAM8"
1.02691635667362e-69,2.09461906404442,0.549,0.054,3.32279325528882e-65,"8","UBA1"
1.09849189159822e-69,3.77128383840616,0.408,0.031,3.55439021364435e-65,"8","TESMIN"
1.10704803448816e-69,1.89459715885954,0.648,0.074,3.58207532519334e-65,"8","PTOV1"
1.52967826256408e-69,3.18759545691782,0.282,0.015,4.94957995417861e-65,"8","PPP1R12B"
1.71001151622336e-69,1.68932708475763,0.69,0.085,5.53308426304391e-65,"8","KDELR2"
2.05587107460207e-69,1.9237576504537,0.901,0.137,6.65218203608993e-65,"8","HMGN3"
2.06299778038447e-69,3.16583958425756,0.352,0.023,6.67524191799003e-65,"8","ATP13A3"
2.22326129118175e-69,2.13279058370513,0.718,0.091,7.1938065598768e-65,"8","SLIRP"
2.38672524591027e-69,2.73478534276003,0.662,0.079,7.72272687819186e-65,"8","KDM5B"
2.41401553641192e-69,2.40643773216449,0.704,0.09,7.81103007116806e-65,"8","LGALS9"
2.76086513464104e-69,2.40582805354337,0.704,0.09,8.93333131615802e-65,"8","ZBTB20"
3.00810934630222e-69,1.98826219113431,0.859,0.133,9.7333394118301e-65,"8","TMEM14C"
3.29398270949014e-69,2.3572294914251,0.507,0.047,1.06583398530972e-64,"8","IFNAR1"
3.31639813467481e-69,1.8981868040243,0.789,0.109,1.07308694443673e-64,"8","NT5C"
6.5169959625512e-69,4.29896564998089,0.254,0.012,2.10870438360269e-64,"8","GPR141"
6.57026660614895e-69,1.21468767427403,0.718,0.087,2.12594116575162e-64,"8","EPS15L1"
7.06413535584667e-69,3.74236462958691,0.352,0.024,2.28574227709131e-64,"8","TTC27"
7.26461041332364e-69,2.09015356577687,0.676,0.082,2.35060999143913e-64,"8","PRKCSH"
7.39170967460131e-69,1.85552367893003,0.761,0.1,2.39173549941075e-64,"8","EWSR1"
8.88202179233785e-69,2.8845609383276,0.268,0.013,2.87395579134676e-64,"8","ADARB1"
9.21731576039455e-69,2.1375431845128,0.887,0.13,2.98244686059086e-64,"8","HSPD1"
1.02653476760521e-68,2.34356015607115,0.465,0.04,3.32155854754019e-64,"8","ARL3"
1.10703035323902e-68,1.84729058946986,0.831,0.12,3.58201811397549e-64,"8","SNRPG"
1.10942068055999e-68,3.13556771482518,0.507,0.048,3.58975249608796e-64,"8","ZNF439"
1.35463818538984e-68,1.68679073825991,0.887,0.133,4.3832027764659e-64,"8","SNRPD3"
1.3934871841147e-68,2.0583200402372,0.704,0.088,4.50890648163993e-64,"8","JPX"
1.68276817846613e-68,2.57387386520329,0.69,0.086,5.44493299506286e-64,"8","SCCPDH"
1.76275470133588e-68,3.18704864958558,0.408,0.031,5.70374538711252e-64,"8","IDNK"
1.78138849626943e-68,2.26242164927653,0.676,0.082,5.764038757379e-64,"8","CCND2"
1.84244172117867e-68,2.18371237567359,0.732,0.094,5.96158867721783e-64,"8","COPB1"
2.27223107217239e-68,1.87948816884879,0.845,0.126,7.35225808022821e-64,"8","ROMO1"
2.32319585881805e-68,3.20614263864007,0.479,0.043,7.51716484037757e-64,"8","CEP70"
2.46393930585738e-68,2.06234609458517,0.845,0.12,7.97256841196273e-64,"8","CCT2"
2.4776656242948e-68,2.23509966662214,0.577,0.062,8.01698266053068e-64,"8","SEC11C"
3.16007959362331e-68,3.32622764691381,0.282,0.015,1.02250695410869e-63,"8","GM2A"
4.73149605434307e-68,2.78542329276738,0.592,0.064,1.53097017830379e-63,"8","GCSH"
4.84845712226245e-68,2.09209982405969,0.873,0.136,1.56881527105046e-63,"8","RPL17"
5.2001391125591e-68,1.78191643779389,0.831,0.121,1.68260901265075e-63,"8","RBM25"
5.95951409799487e-68,2.46613479586232,0.648,0.078,1.9283199766882e-63,"8","ECI2"
6.80480486930789e-68,1.55286720328248,0.803,0.112,2.20183071156195e-63,"8","ACAP2"
7.95500142759239e-68,2.8434509386609,0.493,0.046,2.57399981192607e-63,"8","IMPA1"
9.46843025924216e-68,2.82836213269515,0.366,0.025,3.06369997898299e-63,"8","RAB3D"
1.24051558171811e-67,2.24006269029699,0.803,0.113,4.01393626776529e-63,"8","PARP1"
1.30079421983933e-67,1.84111933016921,0.887,0.142,4.20897985713411e-63,"8","FOXP1"
1.40109403904259e-67,1.75238753264779,0.901,0.145,4.5335199821301e-63,"8","SPCS2"
1.59843018141421e-67,1.39943807880494,0.662,0.078,5.17204053800197e-63,"8","PQLC1"
2.41333862441045e-67,2.27769408828394,0.718,0.093,7.8088397870049e-63,"8","ERGIC3"
2.98652989432364e-67,2.54465858206695,0.69,0.09,9.66351477906301e-63,"8","FKBP3"
3.17208699765371e-67,2.31094372308731,0.62,0.07,1.02639218983081e-62,"8","ELOVL5"
4.37143084710379e-67,2.16763823344474,0.789,0.112,1.41446387919737e-62,"8","LSM5"
5.89077617287625e-67,2.01525457063559,0.648,0.078,1.90607844625757e-62,"8","REL"
6.58142025781223e-67,1.81867497205029,0.944,0.148,2.1295501528203e-62,"8","GDI2"
6.87309040269327e-67,2.06549686252634,0.324,0.02,2.22392586159946e-62,"8","MARCKS"
1.15989007935303e-66,1.57581155056515,0.915,0.15,3.7530563297626e-62,"8","POLR2L"
1.30196739638589e-66,1.36093276054285,0.718,0.091,4.21277590448581e-62,"8","RPN1"
1.57644279582969e-66,1.9632543248177,0.718,0.093,5.10089595446612e-62,"8","CCDC12"
1.58328779336291e-66,2.09424025445986,0.831,0.121,5.12304431298436e-62,"8","SNRPD1"
1.63240503714339e-66,2.02665250544714,0.676,0.084,5.28197297868487e-62,"8","YIPF4"
1.72524608050867e-66,1.65276067047175,0.69,0.087,5.58237874270189e-62,"8","AP3S1"
1.96197726147309e-66,1.87629732143248,0.845,0.131,6.34836982494849e-62,"8","DBI"
2.07250972972876e-66,2.19599921878886,0.676,0.085,6.70601973248333e-62,"8","ACIN1"
2.19300839919912e-66,2.18428129300291,0.704,0.09,7.09591727728861e-62,"8","RPAIN"
2.2274874521854e-66,2.63240909124909,0.676,0.084,7.20748114903631e-62,"8","FABP5"
2.24819075756802e-66,2.60585197272459,0.507,0.049,7.27447083426285e-62,"8","C15orf61"
2.36906529334616e-66,2.18821282755782,0.831,0.121,7.66558456968017e-62,"8","ESD"
6.52636551464649e-66,1.92002089303346,0.873,0.137,2.11173608957417e-61,"8","HNRNPM"
7.21962446474266e-66,2.31124041396997,0.69,0.092,2.33605388805678e-61,"8","ARHGAP15"
7.6383812402593e-66,1.64983309666888,0.521,0.05,2.4715510179107e-61,"8","ID2"
1.31255233306035e-65,2.212402482356,0.324,0.02,4.24702558408338e-61,"8","ITGB7"
1.41180573063467e-65,2.20517810143899,0.746,0.102,4.56817980261459e-61,"8","PMPCB"
1.5395324367802e-65,2.02471880532611,0.592,0.067,4.9814651056897e-61,"8","TMEM141"
1.72244519961776e-65,2.51493025567967,0.338,0.022,5.5733159324032e-61,"8","SLC33A1"
1.82430378484249e-65,2.11697111229279,0.479,0.044,5.90289975661486e-61,"8","NNT-AS1"
1.97707946670724e-65,1.6985518717927,0.704,0.09,6.39723603042463e-61,"8","DOCK8"
2.02033313801851e-65,2.04571840470547,0.761,0.107,6.5371919346865e-61,"8","VPS35"
2.4253590696788e-65,2.06207614168469,0.662,0.082,7.8477343417597e-61,"8","RNMT"
2.57402328953596e-65,1.99429748802288,0.859,0.13,8.32876715795152e-61,"8","SNRPF"
2.92229835222504e-65,2.43262703547795,0.563,0.061,9.45568077829457e-61,"8","AC090152.1"
3.30410529675984e-65,1.90526052839803,0.662,0.081,1.06910935087258e-60,"8","CDK13"
3.97130802857657e-65,2.95823755662668,0.451,0.04,1.28499613880652e-60,"8","ZNF254"
4.52096687295121e-65,1.7713722916206,0.873,0.137,1.46284925108082e-60,"8","PCM1"
4.58918630894081e-65,2.00203465468514,0.817,0.12,1.48492301398398e-60,"8","UQCRC2"
5.191414464303e-65,3.48400201595824,0.366,0.027,1.67978597821452e-60,"8","IFT22"
5.6194108754139e-65,1.88390564610994,0.761,0.108,1.81827277695768e-60,"8","ATRAID"
6.49536034806689e-65,2.34544149135294,0.479,0.044,2.101703747824e-60,"8","FAM173A"
7.00070219174447e-65,2.05237114567915,0.901,0.156,2.26521720818276e-60,"8","NUCB2"
7.7554589651779e-65,3.38465138818394,0.324,0.021,2.50943385736261e-60,"8","FADS3"
9.37716771564066e-65,3.04873258349251,0.394,0.031,3.03417015774985e-60,"8","ANKRD27"
9.86288567394628e-65,2.59149965303256,0.423,0.035,3.1913339175188e-60,"8","TIMM17A"
9.88120988016492e-65,3.13286812086861,0.423,0.035,3.19726308092496e-60,"8","GSTZ1"
1.06881165610944e-64,2.56162245617075,0.704,0.093,3.45835387567332e-60,"8","IGFBP7"
1.12519011280737e-64,1.75283087111747,0.831,0.123,3.6407776480108e-60,"8","NOL7"
1.21214648167793e-64,2.55786154617439,0.296,0.017,3.92214237076528e-60,"8","METRNL"
1.34836360495658e-64,1.54234620477763,0.606,0.07,4.36290011655801e-60,"8","CHP1"
3.01696709857644e-64,2.51056188434864,0.507,0.051,9.76200044086379e-60,"8","HACD3"
3.68328418265009e-64,1.91857805349161,0.704,0.094,1.19180026298009e-59,"8","DECR1"
4.43465099199519e-64,1.95116370235396,0.859,0.132,1.43492002147988e-59,"8","SMIM26"
5.06274751883331e-64,1.92227044959406,0.718,0.097,1.63815321466889e-59,"8","TUT4"
5.10517922099592e-64,2.22212758979049,0.662,0.084,1.65188284053765e-59,"8","PPIP5K2"
6.03694491495025e-64,1.83769471829606,0.915,0.146,1.95337426613045e-59,"8","C8orf59"
6.96321737776806e-64,1.9219409629458,0.859,0.135,2.25308824692441e-59,"8","ALKBH7"
9.77110228579486e-64,1.13597531388503,0.592,0.066,3.16163556661464e-59,"8","AAK1"
1.07872740640502e-63,2.4162358564461,0.606,0.071,3.49043826890473e-59,"8","N4BP2"
1.09001181138955e-63,2.21895260096225,0.775,0.115,3.52695121811316e-59,"8","NASP"
1.09843893497148e-63,2.17181204725909,0.592,0.068,3.55421886188723e-59,"8","SLC12A6"
1.15005470464637e-63,2.67933378338741,0.423,0.036,3.72123200782425e-59,"8","HMBOX1"
1.36162424670425e-63,3.28834581862976,0.324,0.021,4.40580757506094e-59,"8","ATAD5"
1.43868766151254e-63,1.70587547967307,0.944,0.162,4.65516166635613e-59,"8","ARL6IP4"
1.45272155136905e-63,2.65580741751762,0.338,0.023,4.70057112376482e-59,"8","TSPAN4"
1.47906788499147e-63,1.53213215308129,0.817,0.122,4.78581995546689e-59,"8","RBBP7"
1.67695828632123e-63,2.15597530909496,0.761,0.112,5.42613392704961e-59,"8","KRTCAP2"
1.83323828360952e-63,1.89535645986562,0.873,0.137,5.93180911427533e-59,"8","RBMX"
1.91774758970224e-63,2.26886284986314,0.62,0.074,6.20525587599955e-59,"8","NBN"
1.92297126522585e-63,2.51997252308887,0.521,0.053,6.22215812289127e-59,"8","TNRC18"
2.01814816646459e-63,3.94334183254106,0.38,0.03,6.53012202222948e-59,"8","MORN2"
2.67186003272831e-63,2.38430314506549,0.493,0.049,8.64533750789899e-59,"8","VTA1"
2.74648607064083e-63,3.23105353070194,0.338,0.023,8.88680497877255e-59,"8","TYMS"
2.75572747813416e-63,2.15854706428259,0.704,0.095,8.91670740099869e-59,"8","IMP3"
2.81588698880166e-63,1.84788000843379,0.662,0.084,9.11136552966552e-59,"8","ERP44"
2.88138884026888e-63,2.16534732679712,0.69,0.091,9.32330987045803e-59,"8","CEP57"
2.94112329895536e-63,1.40573439534701,0.408,0.033,9.51659265842986e-59,"8","PAG1"
3.01910383841803e-63,2.36082324478873,0.493,0.048,9.76891428996923e-59,"8","ZHX1"
3.06068524594388e-63,1.81706433478088,0.958,0.158,9.90345925030062e-59,"8","NSA2"
3.5642408463042e-63,2.04149211110273,0.676,0.088,1.15328141063865e-58,"8","PSMC6"
3.86351988501094e-63,2.26337077068962,0.746,0.105,1.25011912919299e-58,"8","ARMH1"
4.47058732567569e-63,1.97128156168746,0.408,0.033,1.44654794096888e-58,"8","PTK7"
5.42666228735993e-63,2.53714574322715,0.465,0.044,1.75590511632105e-58,"8","OSBP"
5.46959780409048e-63,1.84166351309852,0.986,0.167,1.76979776146956e-58,"8","EIF3F"
5.88704553989529e-63,1.61554338016456,0.873,0.141,1.90487132534392e-58,"8","NDUFB2"
6.01236543976295e-63,2.74090670410985,0.451,0.041,1.9454210853441e-58,"8","NRROS"
6.97886761550525e-63,2.50069155857188,0.451,0.041,2.25815219434903e-58,"8","ZNF720"
7.9679173464145e-63,2.13040753587469,0.62,0.074,2.57817901577934e-58,"8","SMC4"
1.00618715467194e-62,2.79565788221953,0.465,0.044,3.25571977637199e-58,"8","SNX14"
1.0315218933936e-62,2.10653739777198,0.761,0.11,3.33769539045366e-58,"8","VDAC1"
1.03510725508935e-62,3.11857606286762,0.408,0.034,3.34929654529261e-58,"8","STK32C"
1.08964767911637e-62,2.22686949837967,0.521,0.054,3.52577299531685e-58,"8","CHST11"
1.7802201863744e-62,1.76585729882167,0.732,0.103,5.76025845705163e-58,"8","OS9"
1.79936274174706e-62,1.83386366951107,0.648,0.08,5.82219802347096e-58,"8","SNRNP200"
1.85984754907739e-62,2.75137617668928,0.465,0.044,6.0179087145497e-58,"8","ISOC2"
1.92396770254269e-62,1.91927526789784,0.423,0.036,6.22538229511737e-58,"8","JOSD2"
2.10296376579262e-62,1.80426815120695,0.972,0.166,6.80455985697519e-58,"8","NOP53"
2.24664530342208e-62,1.99596295064923,0.859,0.136,7.26947020828283e-58,"8","CCT8"
2.26422393045038e-62,1.7788314081994,0.972,0.166,7.32634937175831e-58,"8","SNRPD2"
2.27932419215439e-62,1.64072072608337,0.732,0.102,7.37520928855397e-58,"8","LEPROTL1"
2.81675288662807e-62,1.78769929218627,0.662,0.084,9.11416731526245e-58,"8","C16orf54"
3.17395661509208e-62,1.8956513783267,0.648,0.08,1.02699714194535e-57,"8","SMIM19"
3.5610886031756e-62,1.03770647084949,0.69,0.088,1.15226143932953e-57,"8","CAAP1"
4.38127836604862e-62,1.52505938654027,0.366,0.027,1.41765024090235e-57,"8","SELENON"
4.5422290994243e-62,3.20163856728984,0.38,0.03,1.46972906970072e-57,"8","HEATR1"
4.76447537259866e-62,1.64196834632672,0.563,0.062,1.54164129631175e-57,"8","SCFD1"
4.83426339124102e-62,1.65422579516699,0.803,0.122,1.56422260550386e-57,"8","ETFB"
6.01877399325337e-62,1.70919209610364,0.775,0.113,1.94749470099699e-57,"8","PSMA5"
7.01092023920401e-62,1.58580745004089,0.394,0.031,2.26852346179924e-57,"8","SLFN5"
7.04737066419547e-62,1.96592900349199,0.662,0.087,2.28031772581373e-57,"8","SRSF1"
7.65199690252909e-62,1.76791076994995,0.986,0.17,2.47595663775134e-57,"8","EIF3H"
7.76930374663249e-62,2.39267535647745,0.394,0.032,2.51391361329788e-57,"8","DEXI"
8.58010814243512e-62,1.85512024956075,0.789,0.118,2.77626559164773e-57,"8","SNRPB2"
8.87589323182281e-62,1.5940501282672,0.662,0.085,2.87197277302091e-57,"8","CHD3"
1.24420389878218e-61,2.37890151958554,0.493,0.05,4.02587055528949e-57,"8","PDIA4"
1.33099716375095e-61,1.57793038051394,0.775,0.117,4.30670752274894e-57,"8","TMED9"
1.46014792708732e-61,1.8612007999352,0.69,0.094,4.72460064767644e-57,"8","NIPBL"
1.85233806259841e-61,2.16102832362976,0.69,0.095,5.99361026914968e-57,"8","TXN2"
1.90228191639862e-61,1.78975203197958,0.704,0.097,6.15521359689103e-57,"8","MRPS36"
1.94430652214802e-61,2.0053386355542,0.873,0.142,6.29119261371434e-57,"8","RSL24D1"
2.1353839427375e-61,3.20030649055477,0.366,0.028,6.90946182351573e-57,"8","TOX"
2.15722755739667e-61,2.00016472777675,0.69,0.094,6.98014120746839e-57,"8","MED13L"
2.39132322862139e-61,1.84295559653588,0.845,0.128,7.73760457085024e-57,"8","HSD17B11"
2.51169931736905e-61,2.62040979479373,0.676,0.091,8.12710548121102e-57,"8","ZNRF1"
2.55946038343782e-61,1.90823411139253,0.887,0.145,8.28164596268977e-57,"8","ATP5F1A"
2.86959102920331e-61,1.66562862979105,0.521,0.055,9.28513569319314e-57,"8","C11orf49"
3.88678426866554e-61,2.0836568238301,0.704,0.099,1.25764678581211e-56,"8","MRPL54"
4.18692935050859e-61,1.86076007072849,0.789,0.117,1.35476472994406e-56,"8","XRN2"
4.33160443767068e-61,1.56198308118299,0.873,0.143,1.4015772478971e-56,"8","ZNF428"
4.49360774815637e-61,2.4782941538591,0.352,0.026,1.45399665907096e-56,"8","BCOR"
4.95787049118792e-61,2.30417517801842,0.648,0.084,1.60421815483368e-56,"8","SPAG7"
